"Rank","Player_Name","Player_Value","Player_ID","Num_Rounds","Sum_Primary","Sum_Weight","Primary_Ratio","Primary_Player","Country","Tour","Num_Rounds_Yr","Sum_Primary_Yr","Sum_Weight_Yr","Primary_Ratio_Yr","Primary_Player_Yr","Tour_Yr"
1,"Dustin Johnson",-2.47906571027727,"12422",246,46.4920707933118,46.4920707933118,1,1,"USA","PGA Tour",82,37.4753945273694,37.4753945273694,1,1,"PGA Tour"
2,"Justin Rose",-2.36731093891026,"6093",252,51.8567663641894,56.3925731998094,0.919567301539002,1,"ENG","PGA Tour",90,41.2433110540584,42.0155178896784,0.981620913547998,1,"PGA Tour"
3,"Justin Thomas",-2.13637935041684,"14139",265,50.6248624639308,50.765127930485,0.997236972065819,1,"USA","PGA Tour",90,41.2291181355441,41.2291181355441,1,1,"PGA Tour"
4,"Rickie Fowler",-2.13233876154655,"12965",259,49.3458008461809,49.3458008461809,1,1,"USA","PGA Tour",86,39.4934407339824,39.4934407339824,1,1,"PGA Tour"
5,"Tony Finau",-2.05029054588559,"11676",305,61.7998400564232,61.7998400564232,1,1,"USA","PGA Tour",102,50.09783263818,50.09783263818,1,1,"PGA Tour"
6,"Jon Rahm",-2.02245268165038,"19195",217,49.4593805510016,49.4593805510016,1,1,"ESP","PGA Tour",86,39.5973868307698,39.5973868307698,1,1,"PGA Tour"
7,"Brooks Koepka",-1.99197663357238,"16243",238,45.3484708728179,49.5042535184954,0.916052008659724,1,"USA","PGA Tour",74,36.2250097045857,39.5568977243017,0.915769733942784,1,"PGA Tour"
8,"Tiger Woods",-1.93257343787414,"5321",82,33.6975314496708,33.6975314496708,1,1,"USA","PGA Tour",72,32.7267811729406,32.7267811729406,1,1,"PGA Tour"
9,"Patrick Cantlay",-1.87895259013523,"15466",144,48.341106536289,48.341106536289,1,1,"USA","PGA Tour",88,42.6127864172314,42.6127864172314,1,1,"PGA Tour"
10,"Jason Day",-1.84848492513389,"9771",215,43.8571399428226,44.5619122721085,0.984184423572707,1,"AUS","PGA Tour",72,35.7886871810751,35.7886871810751,1,1,"PGA Tour"
11,"Webb Simpson",-1.80256908925067,"11049",261,50.8257546604492,50.8257546604492,1,1,"USA","PGA Tour",90,40.8986807388751,40.8986807388751,1,1,"PGA Tour"
12,"Tommy Fleetwood",-1.79218120391662,"12294",295,66.0365457969391,66.0365457969391,1,1,"ENG","European Tour",108,53.7351135171997,53.7351135171997,1,1,"European Tour"
13,"Bryson DeChambeau",-1.7180595324816,"19841",254,50.9622861825076,51.1740044677656,0.99586277666835,1,"USA","PGA Tour",94,41.5917153686127,41.5917153686127,1,1,"PGA Tour"
14,"Rory McIlroy",-1.71722026772889,"10091",227,47.929015785901,47.929015785901,1,1,"NIR","PGA Tour",89,40.7056261145277,40.7056261145277,1,1,"PGA Tour"
15,"Paul Casey",-1.69562823145651,"7108",248,46.7158551986051,46.7158551986051,1,1,"ENG","PGA Tour",80,36.8237995382546,36.8237995382546,1,1,"PGA Tour"
16,"Henrik Stenson",-1.67888163367927,"5994",228,41.6381796455921,45.4017796455921,0.917104571023894,1,"SWE","PGA Tour",72,32.5273894564542,32.5273894564542,1,1,"PGA Tour"
17,"Marc Leishman",-1.53159063480026,"7649",278,53.1692904555273,53.1692904555273,1,1,"AUS","PGA Tour",94,42.5995567207799,42.5995567207799,1,1,"PGA Tour"
18,"Francesco Molinari",-1.51575176366078,"7655",266,50.3537268344273,50.3537268344273,1,1,"ITA","PGA Tour",86,39.6536041930157,39.6536041930157,1,1,"PGA Tour"
19,"Louis Oosthuizen",-1.50926963996742,"7672",236,50.3298532681458,51.2290919293723,0.982446718702994,1,"RSA","PGA Tour",80,38.5568955319439,39.4561341931703,0.977209154428969,1,"PGA Tour"
20,"Alex Noren",-1.49115050645843,"10419",244,49.712431826302,49.712431826302,1,1,"SWE","European Tour",84,39.6943707910665,39.6943707910665,1,1,"PGA Tour"
21,"Tyrrell Hatton",-1.48385713112807,"14796",260,51.5915562952433,51.5915562952433,1,1,"ENG","European Tour",86,41.1765689669062,41.1765689669062,1,1,"PGA Tour"
22,"Sergio Garcia",-1.46948834167396,"5689",232,44.6904715343424,45.7742139263194,0.976324172519457,1,"ESP","PGA Tour",73,34.3819301548226,35.281168816049,0.974512220218244,1,"European Tour"
23,"Gary Woodland",-1.46683123770597,"12577",283,58.0026507651137,58.0026507651137,1,1,"USA","PGA Tour",95,47.1678221687274,47.1678221687274,1,1,"PGA Tour"
