"Rank","Player_Name","Player_Value","Player_ID","Num_Rounds","Sum_Primary","Sum_Weight","Primary_Ratio","Primary_Player","Country","Tour","Num_Rounds_Yr","Sum_Primary_Yr","Sum_Weight_Yr","Primary_Ratio_Yr","Primary_Player_Yr","Tour_Yr"
1,"Rory McIlroy",-2.21493213562487,"10091",245,43.3908483896359,50.4513172558804,0.86005382514722,1,"NIR","PGA Tour",88,30.2838208299794,37.3442896962239,0.810935783658554,1,"PGA Tour"
2,"Jon Rahm",-2.10281096971924,"19195",270,47.4255523231866,56.1846777451713,0.844101171822819,1,"ESP","PGA Tour",87,32.5764596812005,41.3355851031853,0.788097219378424,1,"PGA Tour"
3,"Webb Simpson",-1.83489551599738,"11049",254,45.3711917366345,45.3711917366345,1,1,"USA","PGA Tour",82,35.8960947785731,35.8960947785731,1,1,"PGA Tour"
4,"Justin Thomas",-1.78945906807785,"14139",251,49.7898463239697,49.7898463239697,1,1,"USA","PGA Tour",82,37.6351483703313,37.6351483703313,1,1,"PGA Tour"
5,"Patrick Cantlay",-1.48266536926894,"15466",228,45.9256929744057,49.4668642144057,0.928413266208842,1,"USA","PGA Tour",78,32.8441248579105,36.3852960979105,0.902675761371546,1,"PGA Tour"
6,"Dustin Johnson",-1.47366205805252,"12422",232,40.5231320054636,44.2867320054636,0.915017436835581,1,"USA","PGA Tour",70,26.2480722537014,30.0116722537014,0.874595458454141,1,"PGA Tour"
7,"Xander Schauffele",-1.42171645765113,"19895",273,48.9872502514313,51.0858079994903,0.958920924807925,1,"USA","PGA Tour",76,33.4552475135415,35.4404731709095,0.943984222564007,1,"PGA Tour"
8,"Hideki Matsuyama",-1.41073252114097,"13562",271,57.8290070003626,60.9780691675357,0.948357463426381,1,"JPN","PGA Tour",101,44.0344504558548,46.1159775388412,0.954863212403269,1,"PGA Tour"
9,"Tommy Fleetwood",-1.40157337194029,"12294",308,43.1090889999832,60.05352946689,0.717844386211322,1,"ENG","European Tour",104,30.3227202627438,47.2671607296506,0.641517700548542,1,"PGA Tour"
10,"Adam Scott",-1.34054132464726,"6430",225,36.7913456471864,44.2588023841707,0.831277478496457,1,"AUS","PGA Tour",70,24.4245185613082,31.417644428284,0.77741406161309,1,"PGA Tour"
11,"Louis Oosthuizen",-1.25912931204036,"7672",238,33.8545879437566,53.0476374480249,0.63819219049909,1,"RSA","PGA Tour",92,25.1431179631268,44.1870916181506,0.56901500058897,1,"PGA Tour"
12,"Rickie Fowler",-1.24474459943215,"12965",252,44.4525666857636,44.4525666857636,1,1,"USA","PGA Tour",80,35.0925454014298,35.0925454014298,1,1,"PGA Tour"
13,"Tiger Woods",-1.23409699198465,"5321",128,28.8904181442375,28.8904181442375,1,1,"USA","PGA Tour",44,18.5954786733597,18.5954786733597,1,0,"PGA Tour"
14,"Brooks Koepka",-1.17107718615491,"16243",238,35.3952576836132,43.3657216472975,0.816203589818942,1,"USA","PGA Tour",72,22.0034407683069,29.3082120083069,0.750760256615804,1,"PGA Tour"
15,"Justin Rose",-1.16227366755774,"6093",268,38.7761821993754,55.0529188455947,0.704343802517172,1,"ENG","PGA Tour",84,24.6502556452391,40.1750459114982,0.613571312389817,1,"PGA Tour"
16,"Collin Morikawa",-1.14404415628418,"22085",75,40.1021385236299,42.1836656066162,0.950655613895729,1,"USA","PGA Tour",67,35.9119284919282,37.9934555749145,0.945213536081707,1,"PGA Tour"
17,"Patrick Reed",-1.06251612478595,"14838",332,57.2655809112664,70.6758675620534,0.810256497537681,1,"USA","PGA Tour",112,39.9474690965732,53.3577557473602,0.748672213383891,1,"PGA Tour"
18,"Tony Finau",-1.02070165600037,"11676",306,58.7348529380069,66.4548884630697,0.883830434395313,1,"USA","PGA Tour",104,43.0153122152258,50.7353477402886,0.847837141777737,1,"PGA Tour"
19,"Matt Kuchar",-1.0076579054681,"6169",295,54.235628112515,59.3719388567077,0.913489253625538,1,"USA","PGA Tour",90,39.4118523276256,43.9456363963096,0.896831985141881,1,"PGA Tour"
20,"Gary Woodland",-0.976844892754563,"12577",268,47.5832854570032,49.6648125399895,0.958088494116226,1,"USA","PGA Tour",79,35.6415222551262,37.7230493381125,0.944820815933263,1,"PGA Tour"
21,"Bryson DeChambeau",-0.918042455513584,"19841",274,47.0359504767817,52.4572280967817,0.896653372343694,1,"USA","PGA Tour",84,31.9682087997982,37.3894864197982,0.855005293222499,1,"PGA Tour"
22,"Jason Day",-0.888107328157166,"9771",212,39.8468228630004,39.9636600698984,0.997076413754555,1,"AUS","PGA Tour",62,28.6369182942566,28.6369182942566,1,0,"PGA Tour"
23,"Paul Casey",-0.886436922922354,"7108",264,46.3679106625405,58.0705962587467,0.798474850437867,1,"ENG","PGA Tour",90,33.1591852725691,44.1353014571404,0.751307551502053,1,"PGA Tour"
24,"Marc Leishman",-0.808196276366318,"7649",266,45.5318599550104,48.4815564625901,0.939158378509242,1,"AUS","PGA Tour",76,30.9747917913331,33.9244882989128,0.913051112765812,1,"PGA Tour"
