"Rank","Player_Name","Player_Value","Player_ID","Num_Rounds","Sum_Primary","Sum_Weight","Primary_Ratio","Primary_Player","Country","Tour","Num_Rounds_Yr","Sum_Primary_Yr","Sum_Weight_Yr","Primary_Ratio_Yr","Primary_Player_Yr","Tour_Yr"
1,"Rory McIlroy",-2.35551177082988,"10091",237,54.1471330206738,61.1232403634738,0.885868168943334,1,"NIR","PGA Tour",92,40.1593937512188,47.1355010940188,0.851998871744567,1,"PGA Tour"
2,"Jon Rahm",-2.20225720384941,"19195",270,48.6806260745206,58.4221326073206,0.833256574211751,1,"ESP","PGA Tour",95,38.1854791551127,47.9269856879127,0.796742766252107,1,"PGA Tour"
3,"Justin Thomas",-2.16403066771336,"14139",253,58.8298444097115,58.8677004629805,0.999356929980767,1,"USA","PGA Tour",80,42.5933895138503,42.5933895138503,1,1,"PGA Tour"
4,"Patrick Cantlay",-2.04182411499993,"15466",212,51.7662727110106,51.7662727110106,1,1,"USA","PGA Tour",80,41.3420844794225,41.3420844794225,1,1,"PGA Tour"
5,"Tiger Woods",-2.02608605126412,"5321",122,29.841922558401,29.841922558401,1,1,"USA","PGA Tour",40,17.7030641027925,17.7030641027925,1,0,"PGA Tour"
6,"Webb Simpson",-1.91426700656673,"11049",269,53.1827975510015,53.1827975510015,1,1,"USA","PGA Tour",82,41.5144547013502,41.5144547013502,1,1,"PGA Tour"
7,"Brooks Koepka",-1.74749539927221,"16243",246,51.2937939576663,52.4153924029122,0.97860173521884,1,"USA","PGA Tour",84,40.1950736015684,41.0943122627948,0.978117685594156,1,"PGA Tour"
8,"Justin Rose",-1.7175790641275,"6093",262,44.9698252201549,56.9336952125725,0.789863103953674,1,"ENG","PGA Tour",88,33.8863563928251,45.641816547654,0.742441010371374,1,"PGA Tour"
9,"Hideki Matsuyama",-1.69611458839137,"13562",274,66.1147929804841,67.8894518701742,0.973859578464652,1,"JPN","PGA Tour",105,51.3019383061238,52.8553730933924,0.970609709167622,1,"PGA Tour"
10,"Dustin Johnson",-1.6885015041416,"12422",238,47.9918262094204,47.9918262094204,1,1,"USA","PGA Tour",82,37.616153013974,37.616153013974,1,1,"PGA Tour"
11,"Paul Casey",-1.63994502183338,"7108",250,47.5265413055301,57.2580579370511,0.83004109845605,1,"ENG","PGA Tour",80,32.1566441036381,41.8881607351591,0.767678588395197,1,"PGA Tour"
12,"Rickie Fowler",-1.53604448868162,"12965",248,47.4469144757999,47.4469144757999,1,1,"USA","PGA Tour",82,37.1909105061982,37.1909105061982,1,1,"PGA Tour"
13,"Tommy Fleetwood",-1.52571564713549,"12294",316,66.3656965627543,73.3418039055543,0.904882250349562,1,"ENG","European Tour",108,48.4328349179433,55.4089422607433,0.874097806993466,1,"PGA Tour"
14,"Xander Schauffele",-1.50965479238399,"19895",271,50.0093939396023,53.4258290494774,0.936052745073714,1,"USA","PGA Tour",78,33.2812267624572,36.5131581415817,0.911485843908858,1,"PGA Tour"
15,"Adam Scott",-1.49183866226271,"6430",227,49.3568165566988,54.096674902953,0.912381706366292,1,"AUS","PGA Tour",69,35.2250534304037,39.1050534304037,0.900780086980182,1,"PGA Tour"
16,"Viktor Hovland",-1.42988377814463,"18841",66,30.405598199803,40.7303937060274,0.74650882137934,1,"NOR","PGA Tour",60,26.1294178833063,36.4542133895307,0.716773603207426,0,"PGA Tour"
17,"Bryson DeChambeau",-1.42580165442247,"19841",278,59.3764912036728,59.3764912036728,1,1,"USA","PGA Tour",94,47.6534943207925,47.6534943207925,1,1,"PGA Tour"
18,"Tony Finau",-1.378629840162,"11676",302,60.4649488867203,67.4410562295203,0.896559933476451,1,"USA","PGA Tour",100,43.7148375510538,50.6909448938538,0.862379615187528,1,"PGA Tour"
19,"Gary Woodland",-1.35184812669575,"12577",269,58.3574564763724,58.3574564763724,1,1,"USA","PGA Tour",85,41.8231041776196,41.8231041776196,1,1,"PGA Tour"
20,"Patrick Reed",-1.32514506023522,"14838",328,63.9686257759443,73.9673812775848,0.864822096862978,1,"USA","PGA Tour",116,47.5803901198116,57.5791456214521,0.826347623020038,1,"PGA Tour"
