"Rank","Player_Name","Player_Value","Player_ID","Num_Rounds","Sum_Primary","Sum_Weight","Primary_Ratio","Primary_Player","Country","Tour","Num_Rounds_Yr","Sum_Primary_Yr","Sum_Weight_Yr","Primary_Ratio_Yr","Primary_Player_Yr","Tour_Yr"
1,"Dustin Johnson",-2.63632350856535,"12422",248,54.2162623446542,54.2162623446542,1,1,"USA","PGA Tour",82,43.7249028940221,43.7249028940221,1,1,"PGA Tour"
2,"Justin Rose",-2.39501104003432,"6093",252,57.2973630998549,58.3445309473073,0.982051996469075,1,"ENG","PGA Tour",98,47.3382526021979,48.3854204496503,0.97835778137875,1,"PGA Tour"
3,"Tiger Woods",-2.24498762303483,"5321",78,40.8941870896606,40.8941870896606,1,1,"USA","PGA Tour",72,40.5630603253065,40.5630603253065,1,1,"PGA Tour"
4,"Justin Thomas",-2.22405549791951,"14139",273,63.9602278696545,64.1504379013561,0.997034937906517,1,"USA","PGA Tour",90,48.9135498332675,48.9135498332675,1,1,"PGA Tour"
5,"Rickie Fowler",-2.11493274953308,"12965",259,53.5931318584922,53.5931318584922,1,1,"USA","PGA Tour",82,42.0043950877953,42.0043950877953,1,1,"PGA Tour"
6,"Brooks Koepka",-2.10630156989945,"16243",236,57.4308206226277,58.5480808205421,0.980917219108531,1,"USA","PGA Tour",74,42.831373558146,43.7584237243589,0.978814361046174,1,"PGA Tour"
7,"Rory McIlroy",-2.0786536317006,"10091",227,52.0818274322131,52.0818274322131,1,1,"NIR","PGA Tour",77,42.1750270255265,42.1750270255265,1,1,"PGA Tour"
8,"Jason Day",-1.92877922990149,"9771",207,50.5476334564187,51.5033552772566,0.981443503715573,1,"AUS","PGA Tour",72,37.2730373902274,38.2287592110653,0.974999925695697,1,"PGA Tour"
9,"Tony Finau",-1.8783288030806,"11676",301,66.3154109882445,66.3544378472846,0.999411842518658,1,"USA","PGA Tour",98,52.9155467728085,52.9155467728085,1,1,"PGA Tour"
10,"Jon Rahm",-1.83350833896284,"19195",209,53.6642504366222,53.6642504366222,1,1,"ESP","PGA Tour",84,42.4363228976237,42.4363228976237,1,1,"PGA Tour"
11,"Tommy Fleetwood",-1.8276651925766,"12294",299,72.1897332050962,72.1897332050962,1,1,"ENG","European Tour",116,60.8030546111308,60.8030546111308,1,1,"European Tour"
12,"Webb Simpson",-1.77406627873598,"11049",261,60.2298687744184,60.2298687744184,1,1,"USA","PGA Tour",86,47.5642777043181,47.5642777043181,1,1,"PGA Tour"
13,"Francesco Molinari",-1.70871946415393,"7655",266,59.7181571479155,59.7181571479155,1,1,"ITA","PGA Tour",94,48.788803292408,48.788803292408,1,1,"PGA Tour"
14,"Hideki Matsuyama",-1.70221168599581,"13562",251,56.24056554591,57.5544861281652,0.97717083983116,1,"JPN","PGA Tour",77,41.210560785711,42.1376109519238,0.977999460689157,1,"PGA Tour"
15,"Jordan Spieth",-1.68645359873661,"14636",262,52.108489419221,53.347578366706,0.976773285959343,1,"USA","PGA Tour",84,41.2244084370386,42.1801302578765,0.977341894987167,1,"PGA Tour"
16,"Paul Casey",-1.67540338253667,"7108",260,59.3780119161527,59.3780119161527,1,1,"ENG","PGA Tour",80,43.4788061334456,43.4788061334456,1,1,"PGA Tour"
17,"Bryson DeChambeau",-1.64731046655447,"19841",256,60.0551838346169,60.4399099328518,0.993634568637474,1,"USA","PGA Tour",94,49.1195179687067,49.1195179687067,1,1,"PGA Tour"
18,"Patrick Cantlay",-1.6438419886769,"15466",132,52.3769649178069,52.3769649178069,1,1,"USA","PGA Tour",84,46.327307191049,46.327307191049,1,1,"PGA Tour"
19,"Henrik Stenson",-1.54458044635549,"5994",236,47.3346966695348,47.3346966695348,1,1,"SWE","PGA Tour",76,37.4927469171382,37.4927469171382,1,1,"PGA Tour"
20,"Tyrrell Hatton",-1.53740512681175,"14796",268,61.4690817991735,61.4690817991735,1,1,"ENG","European Tour",90,46.7410340180337,46.7410340180337,1,1,"European Tour"
21,"Marc Leishman",-1.48378652245261,"7649",288,67.4131060613097,67.4332229989593,0.999701676165621,1,"AUS","PGA Tour",98,51.6180564913793,51.6180564913793,1,1,"PGA Tour"
22,"Gary Woodland",-1.48113026402726,"12577",279,65.2920315102403,65.2920315102403,1,1,"USA","PGA Tour",91,49.119098797366,49.119098797366,1,1,"PGA Tour"
23,"Patrick Reed",-1.41191472215009,"14838",338,65.1603759658554,65.1603759658554,1,1,"USA","PGA Tour",102,50.6868441419501,50.6868441419501,1,1,"PGA Tour"
24,"Alex Noren",-1.36496523776962,"10419",248,54.1187721045822,54.1187721045822,1,1,"SWE","European Tour",84,40.0420035684983,40.0420035684983,1,1,"PGA Tour"
25,"Zach Johnson",-1.30502744199706,"6986",258,53.8271712231974,53.8271712231974,1,1,"USA","PGA Tour",83,42.4752333280545,42.4752333280545,1,1,"PGA Tour"
26,"Sergio Garcia",-1.28700275415011,"5689",240,47.1546500214832,48.7085217004645,0.968098566231656,1,"ESP","PGA Tour",74,33.7540965158868,34.9735286288729,0.965132711487985,1,"European Tour"
27,"Rafael Cabrera Bello",-1.2321970351203,"7457",310,70.014673043381,70.014673043381,1,1,"ESP","European Tour",106,53.438818513231,53.438818513231,1,1,"PGA Tour"
28,"Louis Oosthuizen",-1.21099812899109,"7672",242,53.9890464608976,55.2084785738837,0.977912231155688,1,"RSA","PGA Tour",76,40.8371034296122,42.0565355425983,0.971004931879114,1,"PGA Tour"
29,"Matt Kuchar",-1.1772650215594,"6169",300,59.3169421123812,59.72729753571,0.993129516313987,1,"USA","PGA Tour",96,46.1899614898897,46.6003169132185,0.991194149514199,1,"PGA Tour"
30,"Keegan Bradley",-1.14567030217713,"13872",285,63.5996873168037,63.5996873168037,1,1,"USA","PGA Tour",91,50.410126781584,50.410126781584,1,1,"PGA Tour"
31,"Kevin Na",-1.12473696410118,"7452",273,61.8477998037551,64.6774018947813,0.956250529425572,1,"USA","PGA Tour",86,46.2081195425607,48.5914237179959,0.950952164125363,1,"PGA Tour"
32,"Phil Mickelson",-1.12242295311692,"1547",249,60.199415486174,60.199415486174,1,1,"USA","PGA Tour",89,49.3678760476571,49.3678760476571,1,1,"PGA Tour"
33,"Daniel Berger",-1.12042297301983,"17606",251,49.0202948540285,49.0202948540285,1,1,"USA","PGA Tour",80,37.9810003784302,37.9810003784302,1,1,"PGA Tour"
34,"Emiliano Grillo",-1.1018631173914,"12808",311,67.9238424344511,68.2143845511837,0.995740750009778,1,"ARG","PGA Tour",96,51.1908662966428,51.1908662966428,1,1,"PGA Tour"
35,"Kyle Stanley",-1.09684511692524,"12069",285,64.7868944208512,64.7868944208512,1,1,"USA","PGA Tour",88,47.8590151330126,47.8590151330126,1,1,"PGA Tour"
36,"Xander Schauffele",-1.09468861395931,"19895",277,64.355349266268,67.2674812287811,0.956708175937066,1,"USA","PGA Tour",97,49.7295820667468,50.6566322329596,0.981699332834652,1,"PGA Tour"
37,"Steve Stricker",-1.08884551719813,"4818",141,26.6271810241055,26.6271810241055,1,1,"USA","PGA Tour",40,20.5247672046681,20.5247672046681,1,0,"PGA Tour"
38,"Luke List",-1.07992324810766,"7960",281,59.89130636997,59.89130636997,1,1,"USA","PGA Tour",95,47.5508435671293,47.5508435671293,1,1,"PGA Tour"
39,"Ian Poulter",-1.06407655925963,"1435",275,63.1018399305747,63.2651797568264,0.99741817178297,1,"ENG","PGA Tour",94,46.4842579070948,46.4842579070948,1,1,"PGA Tour"
40,"Byeong Hun An",-1.03333807574933,"14459",298,67.7479932526313,71.4323000711626,0.948422396942827,1,"KOR","PGA Tour",104,52.463635175306,55.898571278106,0.938550556404912,1,"PGA Tour"
41,"Adam Scott",-1.02629399898654,"6430",252,52.9682910839753,57.4496320536146,0.921995305984604,1,"AUS","PGA Tour",84,40.7537523125045,44.6337523125045,0.91307027083822,1,"PGA Tour"
42,"Billy Horschel",-1.00775219618017,"11276",249,62.1085298332557,62.1085298332557,1,1,"USA","PGA Tour",85,47.802638324497,47.802638324497,1,1,"PGA Tour"
43,"Matthew Fitzpatrick",-0.996555604954593,"17646",288,61.9023898087638,61.9451508623286,0.999309694899931,1,"ENG","European Tour",95,49.7137240178212,49.7137240178212,1,1,"European Tour"
44,"Charley Hoffman",-0.96044926740732,"5768",286,60.4873755014809,60.4873755014809,1,1,"USA","PGA Tour",86,42.9534074437635,42.9534074437635,1,1,"PGA Tour"
45,"Branden Grace",-0.954004001448121,"11952",289,59.9538775500553,60.1172173763069,0.997282977599758,1,"RSA","PGA Tour",92,44.7727586440002,44.7727586440002,1,1,"PGA Tour"
46,"Ryan Moore",-0.95130979659153,"7489",245,59.7726862674705,59.7726862674705,1,1,"USA","PGA Tour",82,45.3866400151869,45.3866400151869,1,1,"PGA Tour"
47,"Bubba Watson",-0.937649872493143,"7334",237,51.38817601473,51.4593291082466,0.998617294575162,1,"USA","PGA Tour",79,41.9904702600294,41.9904702600294,1,1,"PGA Tour"
