"Rank","Player_Name","Player_Value","Player_ID","Num_Rounds","Sum_Primary","Sum_Weight","Primary_Ratio","Primary_Player","Country","Tour","Num_Rounds_Yr","Sum_Primary_Yr","Sum_Weight_Yr","Primary_Ratio_Yr","Primary_Player_Yr","Tour_Yr"
59,"Chez Reavie",-0.29560606937033,"7961",291,62.4200608961943,62.4200608961943,1,1,"USA","PGA Tour",99,51.1514251111961,51.1514251111961,1,1,"PGA Tour"
60,"Jordan Spieth",-0.289351817482894,"14636",251,51.9243897122728,52.031023876404,0.997950565716629,1,"USA","PGA Tour",89,42.5431100188887,42.5431100188887,1,1,"PGA Tour"
61,"Russell Knox",-0.287858337412502,"13831",297,60.1179044170638,64.0287989620787,0.938919757852539,1,"SCO","PGA Tour",97,45.32986079516,49.2407553401748,0.920576065131479,1,"PGA Tour"
62,"Juan Sebastian Munoz",-0.28429346997861,"20770",280,55.1521481984956,62.0904418669827,0.888255044418091,1,"COL","PGA Tour",94,46.4619100669795,47.6447592165761,0.975173572727701,1,"PGA Tour"
63,"Carlos Ortiz",-0.281054239733161,"14735",289,52.0408078809183,58.6967298254251,0.886604893248692,1,"MEX","Web.com Tour",92,44.8267056808582,44.8267056808582,1,1,"PGA Tour"
64,"Rory Sabbatini",-0.267410035192544,"6283",271,61.7433632097287,65.6651471166714,0.940276020398239,1,"SVK","PGA Tour",112,48.0158344586224,51.9376183655651,0.924490493974154,1,"PGA Tour"
65,"Andrew Putnam",-0.25826402680034,"14704",264,45.7090288795686,48.9732690156821,0.933346492857803,1,"USA","PGA Tour",80,34.1757269805819,36.1013958682288,0.946659434037519,1,"PGA Tour"
66,"Victor Perez",-0.252850603437929,"20730",247,21.0243451067376,49.2677343126527,0.42673659343288,0,"FRA","European Challenge Tour",70,15.3639860228805,37.4833249466429,0.40988855830562,0,"European Tour(3)"
67,"Lee Westwood",-0.251983543096111,"4052",232,29.5990502139959,52.9917372566505,0.558559725465148,1,"ENG","European Tour",77,18.5687632186965,41.961450261351,0.442519576969898,0,"European Tour(3)"
68,"Thomas Pieters",-0.248789509620975,"13944",256,22.6518548994241,58.5465712948741,0.386903184907897,0,"BEL","European Tour",88,12.2348993213024,44.1296157167524,0.277249169805433,0,"European Tour(3)"
69,"Talor Gooch",-0.238015731489627,"18580",258,53.5368296592619,56.7993024163858,0.942561393919819,1,"USA","PGA Tour",79,42.2719813238127,43.384924088668,0.974347246463292,1,"PGA Tour"
70,"Max Homa",-0.230751147820671,"17538",239,51.6838305036667,58.998559249161,0.876018519120053,1,"USA","PGA Tour",88,42.1945475415139,44.0943011089243,0.956916120232465,1,"PGA Tour"
71,"Lanto Griffin",-0.226842334311559,"15330",290,44.3541425240781,66.9832499283876,0.662167669850261,1,"USA","Web.com Tour",109,36.4854348215507,53.7025944218854,0.679397992114173,1,"PGA Tour"
72,"Thomas Detry",-0.214366710286576,"14181",281,24.6158722260024,66.7026680884662,0.36903879457048,0,"BEL","European Tour",102,14.0787614666073,52.0652252440401,0.270406233731196,0,"European Tour(3)"
73,"Christiaan Bezuidenhout",-0.212479985199125,"18103",273,33.9421045552746,66.5744097349352,0.50983710843873,1,"RSA","European Tour",102,20.5279766647563,51.4451775621013,0.399026257416962,0,"European Tour"
74,"Denny McCarthy",-0.207465759803728,"19870",273,55.201107495538,57.6838758489494,0.956959058023202,1,"USA","PGA Tour",96,45.5877716778351,45.5877716778351,1,1,"PGA Tour"
75,"Cameron Smith",-0.205619489451009,"15856",258,46.9703055468827,53.1343783200243,0.883990874307103,1,"AUS","PGA Tour",82,35.73287482246,41.2861887954746,0.86549221095401,1,"PGA Tour"
76,"Bernd Wiesberger",-0.197665683288821,"9531",213,25.9405261955783,47.2655652194095,0.548825050016029,1,"AUT","European Tour",91,20.8525571983847,42.1775962222159,0.494398900509203,0,"European Tour(3)"
77,"Thorbjorn Olesen",-0.193811637782264,"13412",205,20.1111860394483,20.1111860394483,1,1,"DEN","European Tour",36,10.713790483531,10.713790483531,1,0,"Major Championship"
78,"Corey Conners",-0.186557132602989,"17576",294,55.9647996193171,58.0005692874484,0.964900867471799,1,"CAN","PGA Tour",98,45.7566751036567,45.7566751036567,1,1,"PGA Tour"
79,"Brian Harman",-0.184625178266174,"8825",285,58.8860244910425,58.8860244910425,1,1,"USA","PGA Tour",98,46.212975204754,46.212975204754,1,1,"PGA Tour"
80,"Harold Varner III",-0.17926739361535,"16602",303,58.7914941676903,58.8949293068975,0.998243734385548,1,"USA","PGA Tour",90,43.5387506327174,43.5387506327174,1,1,"PGA Tour"
81,"Sean O'Hair",-0.174614374264024,"7626",150,12.7472886039703,19.3111080028108,0.66010135731802,1,"USA","PGA Tour",14,5.48117124,12.0449906388405,0.455058156900953,0,"Korn Ferry Tour KGT"
82,"Scott Piercy",-0.174393598521446,"7899",233,54.9361387147351,54.9361387147351,1,1,"USA","PGA Tour",88,42.7945986874695,42.7945986874695,1,1,"PGA Tour"
83,"Danny Willett",-0.173380285059442,"12920",213,37.4258189693146,53.3107982061458,0.702030737273786,1,"ENG","European Tour",86,24.1927292617935,40.0777084986248,0.603645521864697,1,"PGA Tour"
84,"Harry Higgs",-0.168732928166476,"14140",185,37.9429738971865,64.9241254729423,0.584420253962444,1,"USA","PGA Tour",112,33.9429738971865,53.6991230285475,0.63209549770751,1,"PGA Tour"
85,"Alex Noren",-0.166514490503314,"10419",266,47.6691488705126,60.7054616270762,0.785253049607829,1,"SWE","PGA Tour",100,36.2814305790268,49.3177433355903,0.735666884272139,1,"PGA Tour"
86,"Robert MacIntyre",-0.166417077395138,"23323",206,23.4408734501002,54.0597984730776,0.433610078324173,0,"SCO","European Challenge Tour",82,18.7092165543966,38.9645746233033,0.480159651048964,0,"European Tour"
87,"Paul Waring",-0.157812862550659,"12426",232,23.3701040481425,49.0714494863157,0.476246458842826,0,"ENG","European Tour",82,14.6630820588084,40.3644274969816,0.363267435414633,0,"European Tour(3)"
88,"Martin Kaymer",-0.155696676629622,"8117",260,24.4494806023731,54.989681730133,0.444619423737733,0,"GER","European Tour",93,14.1370511975936,42.6772523253535,0.331254952634219,0,"European Tour(3)"
89,"Danny Lee",-0.154286393540234,"11826",268,51.3111282792613,51.3111282792613,1,1,"NZL","PGA Tour",83,37.2776141702934,37.2776141702934,1,1,"PGA Tour"
90,"Joost Luiten",-0.143246804472696,"10158",239,23.6929859117411,59.0089577475098,0.401515071883149,0,"NED","European Tour",94,15.9390530324466,47.2550248682153,0.337298585217073,0,"European Tour(3)"
91,"Keegan Bradley",-0.139193331187804,"13872",291,55.5883995576013,56.0925241935971,0.991012623460198,1,"USA","PGA Tour",86,39.7263382636117,39.7263382636117,1,1,"PGA Tour"
92,"Matt Jones",-0.137446917886187,"8605",262,56.0771423068453,59.827220293079,0.937318197839328,1,"AUS","PGA Tour",91,42.605688882203,45.2977972428653,0.940568669460272,1,"PGA Tour"
93,"Cameron Tringale",-0.134139422850587,"14013",249,51.0501022323056,55.1411621302691,0.925807514025575,1,"USA","PGA Tour",87,43.2244892100044,45.9165975706667,0.94136960264708,1,"PGA Tour"
94,"Kevin Streelman",-0.130307589952031,"8480",269,52.8558055836553,52.8558055836553,1,1,"USA","PGA Tour",87,40.7057493938828,40.7057493938828,1,1,"PGA Tour"
95,"Tom Hoge",-0.0994419700252251,"15575",289,56.8263860708787,60.528528224529,0.938836408843161,1,"USA","PGA Tour",96,41.806474947399,45.1648931641277,0.925640957357646,1,"PGA Tour"
96,"Jhonattan Vegas",-0.0655215981479476,"13508",251,46.0181103897056,49.4530464925056,0.930541466169925,1,"VEN","PGA Tour",80,36.1000729524325,39.5350090552325,0.913116597545198,1,"PGA Tour"
97,"Branden Grace",-0.0562047770954299,"11952",278,41.9191986109063,56.7690512821476,0.73841640232041,1,"RSA","PGA Tour",88,29.5286222048058,44.3784748760471,0.665381635743044,1,"PGA Tour"
98,"Lucas Glover",-0.0543299230639329,"7399",264,54.2728640609353,55.5813031598478,0.976459006454931,1,"USA","PGA Tour",97,44.6671444817799,44.6671444817799,1,1,"PGA Tour"
99,"Dylan Frittelli",-0.0505178935370076,"11955",317,63.8155727508078,65.4211495863478,0.975457832127807,1,"RSA","PGA Tour",100,48.304776957112,48.304776957112,1,1,"PGA Tour"
100,"Adam Long",-0.0406957243282542,"15473",278,57.5172977141899,63.9552239309984,0.899336976385943,1,"USA","Web.com Tour",101,49.6188367138128,49.6188367138128,1,1,"PGA Tour"
101,"Mike Lorenzo-Vera",-0.040562538890808,"9675",237,26.9965601382504,50.1565823754769,0.538245607249545,1,"FRA","European Tour",80,17.5673024746673,38.7273247118938,0.453615182699983,0,"European Tour(3)"
102,"Nate Lashley",-0.0346372433838273,"10943",238,40.0794465767483,43.2576567409323,0.926528378936055,1,"USA","PGA Tour",72,32.6611370678726,32.6611370678726,1,1,"PGA Tour"
103,"Phil Mickelson",-0.0328677994324096,"1547",232,40.678432092629,44.113368195429,0.922133896292328,1,"USA","PGA Tour",67,29.0924542823363,32.5273903851363,0.894398657189246,1,"PGA Tour"
104,"Bronson Burgoon",-0.0131800465847705,"11082",199,36.1549859597101,40.1382746479277,0.900760839294739,1,"USA","PGA Tour",70,28.7084768306888,32.0668950474176,0.895268369083984,1,"PGA Tour"
105,"Graeme McDowell",-0.00666473290243896,"7548",263,44.9487108762213,53.6484322824611,0.837838292078409,1,"NIR","PGA Tour",86,31.7873335601682,40.4870549664079,0.785123382931708,1,"PGA Tour"
106,"Aaron Wise",-0.00492707887056865,"22051",235,44.8735605986166,45.5410370176388,0.985343407556493,1,"USA","PGA Tour",77,36.5686477362621,36.5686477362621,1,1,"PGA Tour"
107,"Charley Hoffman",-0.00209642777292585,"5768",275,51.2116831694897,51.2116831694897,1,1,"USA","PGA Tour",81,37.6922255175082,37.6922255175082,1,1,"PGA Tour"
108,"Patrick Rodgers",0.00639799856977774,"16283",250,59.7311534807251,59.7311534807251,1,1,"USA","PGA Tour",73,45.4676796924065,45.4676796924065,1,1,"PGA Tour"
109,"Adam Schenk",0.0101590024317355,"19477",313,59.2052904122117,61.7412683130706,0.958925723909659,1,"USA","PGA Tour",100,48.3013327105499,48.3013327105499,1,1,"PGA Tour"
110,"Zach Johnson",0.0122217413883798,"6986",240,45.3272425019331,45.3272425019331,1,1,"USA","PGA Tour",73,32.4810670312956,32.4810670312956,1,1,"PGA Tour"
111,"Emiliano Grillo",0.0122941516197752,"12808",268,48.0809373867863,48.5850620227822,0.989623875837404,1,"ARG","PGA Tour",76,36.8346216064844,36.8346216064844,1,1,"PGA Tour"
112,"Matthew NeSmith",0.0123802402780013,"16433",164,33.8645655443224,59.3266853086529,0.570815061858566,1,"USA","Web.com Tour",106,31.8645655443223,51.8509455675747,0.61454164809386,1,"PGA Tour"
113,"J.B. Holmes",0.0186460317463544,"7959",223,39.9475124298024,39.9475124298024,1,1,"USA","PGA Tour",63,31.0191314544868,31.0191314544868,1,0,"PGA Tour"
114,"Wyndham Clark",0.0238385956884235,"23604",222,51.9987522688754,57.1700493291237,0.9095453454924,1,"USA","PGA Tour",85,41.752131781428,42.3435563562262,0.986032713695025,1,"PGA Tour"
115,"Russell Henley",0.0280655072605756,"14578",247,45.255051378258,45.255051378258,1,1,"USA","PGA Tour",73,35.1973284244945,35.1973284244945,1,1,"PGA Tour"
116,"Takumi Kanaya(Am)",0.0362943456969558,"19729",50,2.00931180741808,11.9718726755165,0.167836048868719,0,"JPN","Japan Golf Tour",22,1.68769846937492,10.0591666630474,0.167777165436052,0,"Japan Golf Tour"
117,"Nick Watney",0.0378840818033828,"7955",252,48.0090354573426,48.0090354573426,1,1,"USA","PGA Tour",79,36.9742401810088,36.9742401810088,1,1,"PGA Tour"
118,"Aaron Baddeley",0.046608588250399,"6252",213,38.9454641367274,40.2366515974741,0.967910166241871,1,"AUS","PGA Tour",61,30.5371043196327,30.5371043196327,1,0,"PGA Tour"
119,"Tom Lewis",0.0697146908805029,"15164",231,27.4331162210453,50.1922404880031,0.54656090173146,1,"ENG","European Tour",76,18.4503728671659,39.437035174231,0.467843811930918,0,"European Tour(3)"
120,"Matthew Wolff",0.073410776851683,"25919",65,37.3032927520322,37.3032927520322,1,1,"USA","PGA Tour",57,32.5985204227463,32.5985204227463,1,0,"PGA Tour"
121,"Brice Garnett",0.0738960698941704,"11451",285,53.4094477073261,54.3737387735204,0.982265500075122,1,"USA","PGA Tour",90,43.4588460372165,43.4588460372165,1,1,"PGA Tour"
122,"Matt Wallace",0.0758729227851345,"20706",308,40.2593111535799,66.1748111000794,0.608378180221683,1,"ENG","European Tour",102,23.1951501915821,49.0324515444528,0.473057117500098,0,"European Tour(3)"
123,"Zhang Xinjun",0.0764566604280645,"13026",282,43.0590342698699,67.689096176086,0.636129549696696,1,"CHN","PGA Tour",110,35.0397430531497,53.8502408825328,0.65068869663154,1,"PGA Tour"
124,"Pat Perez",0.0775833293325507,"6762",230,42.9783293541329,43.1143868566905,0.996844266787097,1,"USA","PGA Tour",65,32.3079732853248,32.3079732853248,1,0,"PGA Tour"
125,"Charl Schwartzel",0.0798021901270225,"7398",197,23.7210470857005,29.5158446039806,0.803671634810729,1,"RSA","PGA Tour",30,11.8675565557482,17.6623540740283,0.67191250418872,0,"PGA Tour"
126,"Doc Redman",0.088380683335878,"24481",124,43.827324009662,51.5651690533368,0.849940469783564,1,"USA","PGA Tour",92,38.7973945828745,45.7512197453711,0.8480078738622,1,"PGA Tour"
127,"Sam Burns",0.0901374768556873,"19483",204,44.8560879081486,48.3111012399447,0.928484070055942,1,"USA","PGA Tour",75,34.6114603734931,34.6114603734931,1,1,"PGA Tour"
128,"Kurt Kitayama",0.0908479872115233,"21891",242,30.8769997997162,59.5700098153349,0.51833128608563,1,"USA","Asian Tour",96,25.6960678359383,49.5237397679261,0.518863639061853,1,"European Tour(3)"
129,"Keith Mitchell",0.0927319659178769,"17365",283,53.8622952907549,54.7607311750404,0.983593427899753,1,"USA","PGA Tour",84,39.547058890598,39.547058890598,1,1,"PGA Tour"
130,"Cameron Champ",0.107235416554672,"23542",211,44.3518758971001,53.8400652347382,0.823770842470744,1,"USA","PGA Tour",79,36.1691926254789,40.9301518052416,0.883680881458324,1,"PGA Tour"
131,"Brendan Steele",0.111073023037565,"11019",215,44.3788146342032,44.8829392701991,0.988768011984221,1,"USA","PGA Tour",72,34.5067065350688,34.5067065350688,1,1,"PGA Tour"
132,"Andrew Landry",0.128614728325041,"14000",250,45.2424151222811,46.2022300838747,0.979225787156786,1,"USA","PGA Tour",79,36.5953863749937,36.5953863749937,1,1,"PGA Tour"
133,"Will Zalatoris",0.133738151241773,"19428",93,0.785112944646931,34.7490000689402,0.0225938284005096,0,"USA","Korn Ferry Tour KGT",67,0,33.0318874840072,0,0,"Korn Ferry Tour KGT"
134,"Maverick McNealy",0.156263137113881,"18634",222,36.808699565397,61.9984093166757,0.593703934844286,1,"USA","Web.com Tour",103,33.0889710107056,50.9113079593455,0.649933626477016,1,"PGA Tour"
135,"Kyle Stanley",0.16991104637969,"12069",269,51.6242747390944,51.6242747390944,1,1,"USA","PGA Tour",85,41.4470913124481,41.4470913124481,1,1,"PGA Tour"
136,"Mark Hubbard",0.173527506940969,"16333",268,33.5961033835128,62.0136330338117,0.541753510315953,1,"USA","Web.com Tour",110,31.0445624131737,51.3669869405813,0.604367985396622,1,"PGA Tour"
137,"Sunghoon Kang",0.174577922561099,"7881",289,59.3097861334335,61.3298574798861,0.967062187497907,1,"KOR","PGA Tour",94,44.5694427642834,46.4951116519303,0.958583411906551,1,"PGA Tour"
138,"Beau Hossler",0.183127257171412,"15470",310,61.9075406399856,66.0150410053764,0.937779325698574,1,"USA","PGA Tour",104,47.4534306148457,50.8118488315745,0.933904821533638,1,"PGA Tour"
139,"Troy Merritt",0.194563878843674,"13367",258,48.5045502514999,52.464579605901,0.924519944996268,1,"USA","PGA Tour",83,36.3531045623574,40.0328652397619,0.908081506148363,1,"PGA Tour"
140,"Eddie Pepperell",0.197332210452699,"15113",221,22.1164847669027,38.5436033553129,0.573804285059251,1,"ENG","European Tour",70,13.5988089701929,30.0259275586031,0.452902210719432,0,"European Tour(3)"
141,"Kevin Tway",0.205553347488961,"13127",274,49.5988219489424,49.5988219489424,1,1,"USA","PGA Tour",80,36.9249944846096,36.9249944846096,1,1,"PGA Tour"
