"Rank","Player_Name","Player_Value","Player_ID","Num_Rounds","Sum_Primary","Sum_Weight","Primary_Ratio","Primary_Player","Country","Tour","Num_Rounds_Yr","Sum_Primary_Yr","Sum_Weight_Yr","Primary_Ratio_Yr","Primary_Player_Yr","Tour_Yr"
1,"Dustin Johnson",-2.57029813670247,"12422",258,58.6232999356359,58.6232999356359,1,1,"USA","PGA Tour",94,49.0381395161012,49.0381395161012,1,1,1
2,"Rory McIlroy",-2.25314143800759,"10091",229,49.8519888799795,49.8519888799795,1,1,"NIR","PGA Tour",88,41.1988213364572,41.1988213364572,1,1,1
3,"Justin Thomas",-2.22368721195319,"14139",265,53.9351542279771,54.0187280460041,0.998452873270992,1,"USA","PGA Tour",94,44.3371594954433,44.3371594954433,1,1,1
4,"Jon Rahm",-2.10672749750018,"19195",253,56.5260694384616,56.5260694384616,1,1,"ESP","PGA Tour",90,45.7367879386421,45.7367879386421,1,1,1
5,"Tiger Woods",-2.09500504838127,"5321",102,35.8560839740413,35.8560839740413,1,1,"USA","PGA Tour",70,31.7029991039367,31.7029991039367,1,1,1
6,"Jason Day",-2.02625291515494,"9771",211,42.7770486964159,43.1969704051955,0.990278908339159,1,"AUS","PGA Tour",78,35.575030512886,35.575030512886,1,1,1
7,"Justin Rose",-1.95503084633978,"6093",250,45.8851601095742,48.5877119521495,0.944377873869904,1,"ENG","PGA Tour",82,35.1568598430122,37.3993107416792,0.940040314802702,1,1
8,"Patrick Cantlay",-1.92424118203397,"15466",168,48.0604543055037,48.0604543055037,1,1,"USA","PGA Tour",86,40.6086652953643,40.6086652953643,1,1,1
9,"Rickie Fowler",-1.91619752292502,"12965",263,54.8439247878886,54.8439247878886,1,1,"USA","PGA Tour",90,44.6885277071409,44.6885277071409,1,1,1
10,"Tony Finau",-1.78148019157751,"11676",302,60.2796378792851,60.2796378792851,1,1,"USA","PGA Tour",104,49.1149853151657,49.1149853151657,1,1,1
11,"Webb Simpson",-1.6889544728899,"11049",265,54.2093605152268,54.2093605152268,1,1,"USA","PGA Tour",90,43.6779847329628,43.6779847329628,1,1,1
12,"Tommy Fleetwood",-1.67763724496539,"12294",305,67.5302101655595,67.5302101655595,1,1,"ENG","European Tour",116,55.9862905587774,55.9862905587774,1,1,1
13,"Bryson DeChambeau",-1.63404155342172,"19841",266,58.9008359390231,59.0269832073409,0.997862888098571,1,"USA","PGA Tour",100,48.4821765051768,48.4821765051768,1,1,1
14,"Brooks Koepka",-1.58851336034098,"16243",240,49.5640437430272,52.0401672759383,0.952418993586595,1,"USA","PGA Tour",100,43.8107601343565,45.7959857917245,0.956650662213135,1,1
15,"Matt Kuchar",-1.56586950906144,"6169",306,60.8105763629583,62.9761025500558,0.96561352482275,1,"USA","PGA Tour",94,47.4720050897259,49.4572307470938,0.959859748971396,1,1
16,"Xander Schauffele",-1.54996835389408,"19895",300,57.3793515365847,58.5569284225596,0.979890050286155,1,"USA","PGA Tour",98,46.7706094438013,46.7706094438013,1,1,1
17,"Paul Casey",-1.51460975573232,"7108",254,47.2255307469581,49.8368758568005,0.947602150717758,1,"ENG","PGA Tour",84,37.3290538353109,39.9403989451534,0.934618952769391,1,1
18,"Francesco Molinari",-1.44884767309687,"7655",256,47.5508553283457,47.5508553283457,1,1,"ITA","PGA Tour",82,37.1194944824145,37.1194944824145,1,1,1
19,"Gary Woodland",-1.44140720086786,"12577",286,59.178848139412,59.178848139412,1,1,"USA","PGA Tour",101,48.8618671809166,48.8618671809166,1,1,1
20,"Hideki Matsuyama",-1.39822740714931,"13562",264,52.768746846496,56.7583825117989,0.929708432679991,1,"JPN","PGA Tour",100,44.8109468714782,48.2404241945813,0.928908640826415,1,1
21,"Sergio Garcia",-1.3757280884206,"5689",237,46.9177550056874,50.1748220575035,0.935085628244314,1,"ESP","PGA Tour",79,37.6967735420918,40.3081186519343,0.935215405799717,1,1
22,"Louis Oosthuizen",-1.33976250441309,"7672",232,49.0725400654825,49.6083298794859,0.98919959983928,1,"RSA","PGA Tour",84,41.1918484740044,41.1918484740044,1,1,1
23,"Ian Poulter",-1.32637494314227,"1435",270,61.5292444473773,61.6010121285748,0.998834959382686,1,"ENG","PGA Tour",100,49.7849187177455,49.7849187177455,1,1,1
24,"Adam Scott",-1.25368615422214,"6430",235,42.5910476321007,44.5252182393712,0.956560109444668,1,"AUS","PGA Tour",80,34.0807174877533,35.7854983084278,0.95236112667815,1,1
25,"Charles Howell III",-1.24173322747987,"6892",267,58.9460355431611,58.9460355431611,1,1,"USA","PGA Tour",100,48.188862557484,48.188862557484,1,1,1
26,"Marc Leishman",-1.2350377075236,"7649",285,57.7138387868366,57.7138387868366,1,1,"AUS","PGA Tour",96,46.6858979995901,46.6858979995901,1,1,1
27,"Phil Mickelson",-1.2142726179339,"1547",245,46.1472509218261,46.1472509218261,1,1,"USA","PGA Tour",80,36.3809455521127,36.3809455521127,1,1,1
28,"Bubba Watson",-1.17750508307822,"7334",233,50.7248493424346,50.7248493424346,1,1,"USA","PGA Tour",82,41.7813849530123,41.7813849530123,1,1,1
29,"Rafael Cabrera Bello",-1.16822662382922,"7457",314,65.1257542257963,65.1257542257963,1,1,"ESP","PGA Tour",106,52.8659079079343,52.8659079079343,1,1,1
30,"Jason Kokrak",-1.1578836182062,"12337",284,62.4046723912271,62.4046723912271,1,1,"USA","PGA Tour",98,50.6040656553893,50.6040656553893,1,1,1
31,"Henrik Stenson",-1.09424450798896,"5994",224,43.7934371454516,46.0358880441186,0.951289070463506,1,"SWE","PGA Tour",74,34.4090192180955,36.6514701167625,0.938816890795291,1,1
32,"Lucas Glover",-1.08443998371291,"7399",240,44.9369594013257,50.0895480367399,0.897132459018498,1,"USA","PGA Tour",71,33.7781772856141,38.9307659210284,0.867647385980889,1,1
33,"Matthew Fitzpatrick",-1.07357250051709,"17646",279,56.7675508471241,59.3788959569665,0.956022336425134,1,"ENG","European Tour",100,46.0716050912618,48.6829502011042,0.946360171290868,1,1
34,"Patrick Reed",-1.05493088737354,"14838",334,64.6568633066523,64.6568633066523,1,1,"USA","PGA Tour",106,51.8436963282955,51.8436963282955,1,1,1
35,"Jim Furyk",-1.04833598450793,"2881",185,39.3849061809707,39.3849061809707,1,1,"USA","PGA Tour",62,33.0643834728425,33.0643834728425,1,0,1
36,"Ryan Moore",-0.996546768562153,"7489",248,50.4175835073124,50.4175835073124,1,1,"USA","PGA Tour",82,40.4007315084415,40.4007315084415,1,1,1
37,"Keegan Bradley",-0.970686578844221,"13872",293,60.1054111701576,62.0906368275255,0.968026972200616,1,"USA","PGA Tour",103,48.7657483469665,50.7509740043344,0.960883003798146,1,1
38,"Byeong Hun An",-0.952544228906695,"14459",292,56.4803558756742,60.0423379474498,0.94067549343443,1,"KOR","PGA Tour",106,45.7836594124362,49.2781152729732,0.929087063472707,1,1
39,"Jordan Spieth",-0.940531026019003,"14636",254,51.2639478377026,51.7674433645092,0.990273896215787,1,"USA","PGA Tour",82,41.3303064992574,41.3303064992574,1,1,1
40,"Joost Luiten",-0.9092023326421,"10158",226,39.5245388247462,39.5245388247462,1,1,"NED","European Tour",43,24.9405172028421,24.9405172028421,1,0,1
41,"Kevin Kisner",-0.896379891302527,"11328",276,58.1308569539576,58.1308569539576,1,1,"USA","PGA Tour",89,47.1432637366043,47.1432637366043,1,1,1
42,"Tyrrell Hatton",-0.871164844074029,"14796",266,52.2695462197954,52.2695462197954,1,1,"ENG","European Tour",90,42.3398232068333,42.3398232068333,1,1,1
43,"Cameron Smith",-0.860511297441035,"15856",268,54.6253769004111,57.2729955653542,0.953771954150331,1,"AUS","PGA Tour",92,44.5642576599414,46.5494833173094,0.957352358911582,1,1
