"Rank","Player_Name","Player_Value","Player_ID","Num_Rounds","Sum_Primary","Sum_Weight","Primary_Ratio","Primary_Player","Country","Tour","Num_Rounds_Yr","Sum_Primary_Yr","Sum_Weight_Yr","Primary_Ratio_Yr","Primary_Player_Yr","Tour_Yr"
1,"Dustin Johnson",-2.54980857461139,"12422",250,56.8681543524769,56.8681543524769,1,1,"USA","PGA Tour",90,46.5108861608871,46.5108861608871,1,1,1
2,"Rory McIlroy",-2.46714619909574,"10091",229,55.0723240980465,55.0723240980465,1,1,"NIR","PGA Tour",90,45.546526453889,45.546526453889,1,1,1
3,"Patrick Cantlay",-2.3037397493837,"15466",184,52.6326900162973,52.6326900162973,1,1,"USA","PGA Tour",84,40.2003558466359,40.2003558466359,1,1,1
4,"Tiger Woods",-2.0863151901337,"5321",112,37.3501277614953,37.3501277614953,1,1,"USA","PGA Tour",66,31.601340238157,31.601340238157,1,1,1
5,"Justin Rose",-2.0481078200189,"6093",258,53.6139288501598,55.7320359103142,0.961994801992108,1,"ENG","PGA Tour",86,42.3373574397157,44.0948634404111,0.960142613820079,1,1
6,"Jon Rahm",-2.01265822676211,"19195",257,51.6364715371344,51.6364715371344,1,1,"ESP","PGA Tour",88,41.4057141686498,41.4057141686498,1,1,1
7,"Jason Day",-1.92149259217437,"9771",214,49.7843063962522,50.1134172469919,0.99343267993245,1,"AUS","PGA Tour",78,37.7600725729797,37.7600725729797,1,1,1
8,"Webb Simpson",-1.89035266187142,"11049",269,56.7038589014932,56.7038589014932,1,1,"USA","PGA Tour",92,46.0366742988976,46.0366742988976,1,1,1
9,"Brooks Koepka",-1.87205934043669,"16243",244,57.1314435223812,59.0720888984477,0.967147845754994,1,"USA","PGA Tour",96,45.1052012371906,46.6611086631381,0.966655155213305,1,1
10,"Rickie Fowler",-1.8716681702597,"12965",268,58.8565690909805,58.8565690909805,1,1,"USA","PGA Tour",90,47.7158475076709,47.7158475076709,1,1,1
11,"Justin Thomas",-1.84189723877783,"14139",265,53.7082474273881,53.7737478522896,0.998781925613936,1,"USA","PGA Tour",86,39.3860207350421,39.3860207350421,1,1,1
12,"Adam Scott",-1.83344266091596,"6430",231,44.2252828080844,45.7411761775523,0.966859326844075,1,"AUS","PGA Tour",71,33.9167676137217,35.252878261222,0.962099246546626,1,1
13,"Paul Casey",-1.77597020026734,"7108",258,51.4703449241089,53.516969313148,0.961757468419717,1,"ENG","PGA Tour",84,37.617486321924,39.6641107109631,0.948401102347835,1,1
14,"Xander Schauffele",-1.72749612853759,"19895",297,57.7068994584394,58.4997125102346,0.986447573538818,1,"USA","PGA Tour",96,46.5117243048499,46.5117243048499,1,1,1
15,"Matt Kuchar",-1.70793060845576,"6169",300,60.4096849670538,62.1069017358799,0.972672654384793,1,"USA","PGA Tour",92,47.2000807241998,48.7559881501472,0.968087870126723,1,1
16,"Gary Woodland",-1.7051217245227,"12577",277,57.1921965672748,57.1921965672748,1,1,"USA","PGA Tour",101,47.0422871617447,47.0422871617447,1,1,1
17,"Hideki Matsuyama",-1.60888467592699,"13562",272,58.7973837517659,61.9242342110228,0.949505222000786,1,"JPN","PGA Tour",103,49.5606722680095,52.2485023463337,0.948556801484802,1,1
18,"Tommy Fleetwood",-1.59353046127698,"12294",313,67.5142169004015,67.5142169004015,1,1,"ENG","European Tour",110,51.2388187023432,51.2388187023432,1,1,1
19,"Bryson DeChambeau",-1.57124511913883,"19841",268,61.0727517600714,61.1716188439267,0.998383775258465,1,"USA","PGA Tour",92,45.3978805509421,45.3978805509421,1,1,1
20,"Tony Finau",-1.40512819981987,"11676",300,63.0662986279135,63.0662986279135,1,1,"USA","PGA Tour",102,49.188945297914,49.188945297914,1,1,1
21,"Marc Leishman",-1.34839674927213,"7649",278,58.3214412536153,58.3214412536153,1,1,"AUS","PGA Tour",90,42.904390947462,42.904390947462,1,1,1
