"Rank","Player_Name","Player_Value","Player_ID","Num_Rounds","Sum_Primary","Sum_Weight","Primary_Ratio","Primary_Player","Country","Tour","Num_Rounds_Yr","Sum_Primary_Yr","Sum_Weight_Yr","Primary_Ratio_Yr","Primary_Player_Yr","Tour_Yr"
1,"Dustin Johnson",-2.73551538860308,"12422",258,57.4703893303826,57.4703893303826,1,1,"USA","PGA Tour",90,43.9596963853209,43.9596963853209,1,1,1
2,"Rory McIlroy",-2.33138794345639,"10091",229,53.1961422742628,53.1961422742628,1,1,"NIR","PGA Tour",86,40.1944002693595,40.1944002693595,1,1,1
3,"Justin Thomas",-2.25704336380479,"14139",259,49.1753911824262,49.2516667496464,0.998451309930121,1,"USA","PGA Tour",86,38.8970320113069,38.8970320113069,1,1,1
4,"Patrick Cantlay",-2.08195527486775,"15466",172,47.8634790123669,47.8634790123669,1,1,"USA","PGA Tour",82,36.2663428598583,36.2663428598583,1,1,1
5,"Justin Rose",-2.07205155747422,"6093",248,49.5599582435957,52.0265043414143,0.95259058572084,1,"ENG","PGA Tour",82,35.0542272222437,37.1008516112828,0.944836188385048,1,1
6,"Jon Rahm",-2.05385902152151,"19195",255,53.5898173726091,53.5898173726091,1,1,"ESP","PGA Tour",86,40.9466419370666,40.9466419370666,1,1,1
7,"Jason Day",-2.02049895400059,"9771",212,46.7478938986875,47.1311451044044,0.991868408780054,1,"AUS","PGA Tour",74,34.6636734664094,34.6636734664094,1,1,1
8,"Tiger Woods",-1.99726003276913,"5321",104,34.7248797288402,34.7248797288402,1,1,"USA","PGA Tour",62,27.3661749443094,27.3661749443094,1,0,1
9,"Brooks Koepka",-1.98343044158195,"16243",244,53.0822508033059,55.3421418964585,0.959165095247295,1,"USA","PGA Tour",96,42.2966015272257,44.1084633836127,0.958922580443822,1,1
10,"Rickie Fowler",-1.9801905509183,"12965",262,57.7452544665863,57.7452544665863,1,1,"USA","PGA Tour",88,43.3793610518105,43.3793610518105,1,1,1
11,"Webb Simpson",-1.73259592120207,"11049",271,57.2227655490032,57.2227655490032,1,1,"USA","PGA Tour",86,42.0590210033095,42.0590210033095,1,1,1
12,"Matt Kuchar",-1.66917564553062,"6169",306,59.4666574691363,61.4430747508931,0.967833359743637,1,"USA","PGA Tour",90,42.5303277799976,44.3421896363846,0.959139098198699,1,1
13,"Paul Casey",-1.65970166686036,"7108",254,50.7990448506237,53.182349026059,0.955186180770853,1,"ENG","PGA Tour",84,37.0606127154147,39.4439168908499,0.939577395875,1,1
14,"Tommy Fleetwood",-1.65034233634373,"12294",311,69.4972329861367,69.4972329861367,1,1,"ENG","European Tour",114,53.7949828240832,53.7949828240832,1,1,1
15,"Xander Schauffele",-1.62713798239073,"19895",298,56.3685849049493,57.3940473261337,0.982132948119911,1,"USA","PGA Tour",90,41.1179760760246,41.1179760760246,1,1,1
16,"Tony Finau",-1.59832546160599,"11676",304,62.729932815293,62.729932815293,1,1,"USA","PGA Tour",100,47.0212246356704,47.0212246356704,1,1,1
17,"Bryson DeChambeau",-1.58466171824654,"19841",266,55.7409484984656,55.8560797042831,0.997938788285411,1,"USA","PGA Tour",92,42.6800771206314,42.6800771206314,1,1,1
18,"Gary Woodland",-1.56092392149616,"12577",279,57.9212651207042,57.9212651207042,1,1,"USA","PGA Tour",97,43.8107587271698,43.8107587271698,1,1,1
19,"Sergio Garcia",-1.46271827560598,"5689",239,48.5506545225317,51.5232916799139,0.942304983620814,1,"ESP","PGA Tour",79,37.3723378777238,39.755642053159,0.940051171296683,1,1
20,"Hideki Matsuyama",-1.4563063221249,"13562",268,59.7381885178373,63.3794212693963,0.942548658876486,1,"JPN","PGA Tour",103,47.5641414266887,50.6941327835972,0.938257325156941,1,1
21,"Francesco Molinari",-1.44020174855917,"7655",252,47.3323598122926,47.3323598122926,1,1,"ITA","PGA Tour",76,32.7077087914997,32.7077087914997,1,1,1
