"Rank","Player_Name","Player_Value","Player_ID","Num_Rounds","Sum_Primary","Sum_Weight","Primary_Ratio","Primary_Player","Country","Tour","Num_Rounds_Yr","Sum_Primary_Yr","Sum_Weight_Yr","Primary_Ratio_Yr","Primary_Player_Yr","Tour_Yr"
1,"Dustin Johnson",-2.58772076875656,"12422",254,57.1530419093693,57.1530419093693,1,1,"USA","PGA Tour",86,43.3975723623965,43.3975723623965,1,1,"PGA Tour"
2,"Rory McIlroy",-2.28624834560509,"10091",233,55.4024636925899,55.4024636925899,1,1,"NIR","PGA Tour",88,42.6617015895137,42.6617015895137,1,1,"PGA Tour"
3,"Justin Thomas",-2.18489516245045,"14139",269,60.3088642167151,60.4091963017461,0.998339125643555,1,"USA","PGA Tour",90,45.6086301598059,45.6086301598059,1,1,"PGA Tour"
4,"Justin Rose",-2.0660321183939,"6093",256,52.8993438301367,56.1438128237922,0.942211459634238,1,"ENG","PGA Tour",88,38.5396037741102,41.2317121347725,0.934707820236455,1,"PGA Tour"
5,"Jon Rahm",-2.01549836957339,"19195",245,59.2187168881698,59.2187168881698,1,1,"ESP","PGA Tour",86,44.092251678288,44.092251678288,1,1,"PGA Tour"
6,"Jason Day",-2.00458930822173,"9771",217,44.8860238817592,45.3901485177551,0.988893523100092,1,"AUS","PGA Tour",76,33.8483695308967,33.8483695308967,1,1,"PGA Tour"
7,"Tiger Woods",-1.88852691251251,"5321",98,38.5276861456788,38.5276861456788,1,1,"USA","PGA Tour",70,31.2617719684337,31.2617719684337,1,1,"PGA Tour"
8,"Rickie Fowler",-1.82866566549232,"12965",261,56.9958966986445,56.9958966986445,1,1,"USA","PGA Tour",90,43.3406965364889,43.3406965364889,1,1,"PGA Tour"
9,"Tony Finau",-1.79971299795119,"11676",308,63.5934895116245,63.5934895116245,1,1,"USA","PGA Tour",100,47.8340389615282,47.8340389615282,1,1,"PGA Tour"
10,"Tommy Fleetwood",-1.70494711935883,"12294",309,72.0089164232116,72.0089164232116,1,1,"ENG","European Tour",112,55.7563424151077,55.7563424151077,1,1,"PGA Tour"
11,"Patrick Cantlay",-1.69936520096125,"15466",160,48.521263699551,48.521263699551,1,1,"USA","PGA Tour",82,38.9519074403559,38.9519074403559,1,1,"PGA Tour"
12,"Bryson DeChambeau",-1.69575009516353,"19841",274,63.9959243894611,64.1473667759656,0.997639148820662,1,"USA","PGA Tour",102,50.0035593808339,50.0035593808339,1,1,"PGA Tour"
13,"Webb Simpson",-1.64226043832365,"11049",267,53.9527293341887,53.9527293341887,1,1,"USA","PGA Tour",84,39.0244521252416,39.0244521252416,1,1,"PGA Tour"
14,"Paul Casey",-1.61761912438649,"7108",258,50.4042883989726,53.5392618367234,0.941445336932149,1,"ENG","PGA Tour",82,37.7942086705517,40.9291821083024,0.923404933197655,1,"PGA Tour"
15,"Sergio Garcia",-1.5730358395435,"5689",242,50.0473008108609,53.9574767021789,0.927532269292347,1,"ESP","PGA Tour",73,35.8003802276912,38.935353665442,0.919482600191884,1,"European Tour"
16,"Xander Schauffele",-1.56059320840019,"19895",302,59.7087912226102,61.2161047356157,0.975377173710817,1,"USA","PGA Tour",99,47.5158586445312,47.5158586445312,1,1,"PGA Tour"
17,"Gary Woodland",-1.49682802665243,"12577",286,64.5192833436603,64.5192833436603,1,1,"USA","PGA Tour",93,48.5291596666829,48.5291596666829,1,1,"PGA Tour"
18,"Brooks Koepka",-1.43133633907607,"16243",244,55.0607065674673,58.0333437248495,0.948777082852985,1,"USA","PGA Tour",92,44.0774382540864,46.4607424295216,0.948702839196972,1,"PGA Tour"
19,"Francesco Molinari",-1.4250752799797,"7655",262,50.3523004379584,50.3523004379584,1,1,"ITA","PGA Tour",84,36.3624262388734,36.3624262388734,1,1,"PGA Tour"
20,"Marc Leishman",-1.40860863497498,"7649",287,60.2028551198188,60.2028551198188,1,1,"AUS","PGA Tour",96,47.0545552138235,47.0545552138235,1,1,"PGA Tour"
21,"Hideki Matsuyama",-1.40184808264622,"13562",268,58.9040915375319,63.6937310952778,0.924802025640777,1,"JPN","PGA Tour",100,46.9981324823249,51.1152904453893,0.919453495672434,1,"PGA Tour"
22,"Charles Howell III",-1.3156185674025,"6892",273,64.0289348233179,64.0289348233179,1,1,"USA","PGA Tour",102,49.6244528025327,49.6244528025327,1,1,"PGA Tour"
23,"Matt Kuchar",-1.30290735604102,"6169",308,59.579708259583,62.1794669240799,0.958189434662232,1,"USA","PGA Tour",94,43.0863597536309,45.4696639290661,0.94758474179283,1,"PGA Tour"
24,"Louis Oosthuizen",-1.19874389063092,"7672",230,50.3268180299193,50.9700447060056,0.987380299942909,1,"RSA","PGA Tour",78,38.1192637613913,38.1192637613913,1,1,"PGA Tour"
25,"Patrick Reed",-1.19316779232844,"14838",340,71.1565678924359,71.1565678924359,1,1,"USA","PGA Tour",104,53.379236977992,53.379236977992,1,1,"PGA Tour"
26,"Adam Scott",-1.17321331622181,"6430",239,46.6855545949094,49.0075661341032,0.952619325496804,1,"AUS","PGA Tour",82,34.5941326336425,36.6407570226816,0.94414350151739,1,"PGA Tour"
27,"Ian Poulter",-1.16693872348765,"1435",278,64.8378747655617,64.9240333408473,0.99867293248968,1,"ENG","PGA Tour",104,50.1107798200266,50.1107798200266,1,1,"PGA Tour"
28,"Phil Mickelson",-1.12636765813103,"1547",249,50.9582087686592,50.9582087686592,1,1,"USA","PGA Tour",82,38.929293412694,38.929293412694,1,1,"PGA Tour"
29,"Jim Furyk",-1.12028235722477,"2881",175,36.4469368700554,36.4469368700554,1,1,"USA","PGA Tour",58,27.1648383594548,27.1648383594548,1,0,"PGA Tour"
30,"Rafael Cabrera Bello",-1.12023686087738,"7457",314,64.9983986950851,64.9983986950851,1,1,"ESP","PGA Tour",100,49.9654926014023,49.9654926014023,1,1,"PGA Tour"
31,"Tyrrell Hatton",-1.11678436411768,"14796",264,56.2107628865155,56.2107628865155,1,1,"ENG","European Tour",92,44.4331671824899,44.4331671824899,1,1,"PGA Tour"
32,"Joost Luiten",-1.11069888645249,"10158",228,38.3617435906399,38.3617435906399,1,1,"NED","European Tour",43,26.5145942401539,26.5145942401539,1,0,"European Tour"
33,"Henrik Stenson",-1.08601464612266,"5994",228,44.0420569325547,46.734165293217,0.94239528311308,1,"SWE","PGA Tour",76,33.2589548545422,35.9510632152045,0.925117420184565,1,"PGA Tour"
34,"Lucas Glover",-1.05421284397084,"7399",242,43.222588220934,49.40837670473,0.874802839187312,1,"USA","PGA Tour",71,30.3359661910513,36.5217546748472,0.83062729217509,1,"PGA Tour"
35,"Billy Horschel",-1.03042387116967,"11276",258,61.8623179944946,61.8623179944946,1,1,"USA","PGA Tour",100,49.0032820955065,49.0032820955065,1,1,"PGA Tour"
36,"Matthew Fitzpatrick",-1.0280803938195,"17646",281,59.0662316098743,62.2012050476251,0.949599474232847,1,"ENG","European Tour",98,44.3702536204338,47.5052270581845,0.934007821204369,1,"European Tour"
37,"Keegan Bradley",-1.00942343746076,"13872",301,65.7086461339674,68.0919503094027,0.964998738256053,1,"USA","PGA Tour",105,50.6128418706508,52.996146046086,0.955028726553764,1,"PGA Tour"
38,"Cameron Smith",-1.00664961240313,"15856",274,58.8417931394411,62.0203137250984,0.94875033042003,1,"AUS","PGA Tour",92,44.8896619152138,47.272966090649,0.949584204831466,1,"PGA Tour"
39,"Byeong Hun An",-1.0025469045697,"14459",292,61.1475649097761,65.4237975450845,0.934637963619254,1,"KOR","PGA Tour",108,46.872505400359,51.0676714321812,0.917850845472885,1,"PGA Tour"
40,"Bubba Watson",-0.939542050918516,"7334",233,52.3323229424911,52.3323229424911,1,1,"USA","PGA Tour",78,39.2373698360257,39.2373698360257,1,1,"PGA Tour"
41,"Jordan Spieth",-0.932382965170974,"14636",250,48.0589691790631,48.66342590009,0.987578829277909,1,"USA","PGA Tour",76,35.8303524668031,35.8303524668031,1,1,"PGA Tour"
42,"Jason Kokrak",-0.878393118173339,"12337",286,61.8840435205192,61.8840435205192,1,1,"USA","PGA Tour",93,46.0705568533987,46.0705568533987,1,1,"PGA Tour"
43,"Emiliano Grillo",-0.871534488007872,"12808",305,59.2032836054839,61.7398430855965,0.958915355897554,1,"ARG","PGA Tour",102,44.3132751827015,46.6965793581367,0.948961910953764,1,"PGA Tour"
44,"Luke List",-0.863420124000697,"7960",279,55.4734457901809,55.4734457901809,1,1,"USA","PGA Tour",85,39.6304174395418,39.6304174395418,1,1,"PGA Tour"
45,"Ryan Moore",-0.80513648165881,"7489",244,49.4782166456766,49.4782166456766,1,1,"USA","PGA Tour",84,37.0020233594636,37.0020233594636,1,1,"PGA Tour"
46,"Zach Johnson",-0.791414964729045,"6986",256,49.3764884679843,49.3764884679843,1,1,"USA","PGA Tour",83,37.8647811261587,37.8647811261587,1,1,"PGA Tour"
47,"Kevin Kisner",-0.787694180496118,"11328",274,56.5814355819945,56.5814355819945,1,1,"USA","PGA Tour",83,41.5330904943345,41.5330904943345,1,1,"PGA Tour"
48,"Daniel Berger",-0.765338680936632,"17606",243,45.4241824397119,45.4241824397119,1,1,"USA","PGA Tour",64,30.6091864872983,30.6091864872983,1,0,"PGA Tour"
49,"Haotong Li",-0.749196548957755,"15310",273,57.0788509698851,57.1742723360832,0.998331043626804,1,"CHN","European Tour",94,44.4044327604579,44.4044327604579,1,1,"European Tour"
50,"Alex Noren",-0.722476742646984,"10419",246,47.9559441430513,47.9559441430513,1,1,"SWE","European Tour",76,35.2792185089879,35.2792185089879,1,1,"PGA Tour"
51,"Lee Westwood",-0.721186012595823,"4052",236,44.3018555253519,44.4509313745965,0.996646282886892,1,"ENG","European Tour",70,35.2027223261404,35.2027223261404,1,1,"European Tour"
52,"Matt Wallace",-0.71660768010561,"20706",261,69.7687615836683,70.7891323786108,0.985585770574427,1,"ENG","European Tour",104,55.0835506953762,55.0835506953762,1,1,"European Tour"
53,"Abraham Ancer",-0.715035515760572,"18238",287,56.0802584691491,64.0614474939082,0.87541353907874,1,"MEX","PGA Tour",100,45.741527550902,48.1248317263372,0.950476623191372,1,"PGA Tour"
54,"Russell Knox",-0.709369793279543,"13831",294,66.257340720146,66.257340720146,1,1,"SCO","PGA Tour",104,50.7005927189976,50.7005927189976,1,1,"PGA Tour"
55,"Adam Hadwin",-0.709150944304631,"13965",284,58.1996373301421,58.1996373301421,1,1,"CAN","PGA Tour",87,44.0978143477966,44.0978143477966,1,1,"PGA Tour"
56,"Aaron Wise",-0.678057980842362,"22051",225,45.7821714714254,49.6882431564315,0.921388412290837,1,"USA","PGA Tour",77,37.4062147801169,37.4062147801169,1,1,"PGA Tour"
57,"Chez Reavie",-0.676664904683049,"7961",271,56.7352462045032,56.7352462045032,1,1,"USA","PGA Tour",82,42.3030530949951,42.3030530949951,1,1,"PGA Tour"
58,"Thorbjorn Olesen",-0.662419560851201,"13412",253,51.9738643773761,51.9738643773761,1,1,"DEN","European Tour",82,38.0893866251647,38.0893866251647,1,1,"European Tour"
59,"Bud Cauley",-0.658866003891382,"14502",211,42.5549752429344,42.5549752429344,1,1,"USA","PGA Tour",53,28.8534098786476,28.8534098786476,1,0,"PGA Tour"
60,"Brandt Snedeker",-0.649744566251682,"8820",251,56.9519909915215,59.5076922584741,0.957052589842474,1,"USA","PGA Tour",100,45.6143774846108,47.997681660046,0.950345431424886,1,"PGA Tour"
61,"Branden Grace",-0.626462493855115,"11952",287,64.4532086494489,64.5393672247345,0.998665022931112,1,"RSA","PGA Tour",92,48.0670070750486,48.0670070750486,1,1,"PGA Tour"
62,"Kevin Na",-0.625354507189271,"7452",259,51.1415896530786,52.6341496146173,0.971642745774994,1,"USA","PGA Tour",88,38.7408872232644,39.9980337314975,0.968569792288486,1,"PGA Tour"
63,"Jhonattan Vegas",-0.619560842307807,"13508",290,56.8726178558914,56.9729499409225,0.998238952254797,1,"VEN","PGA Tour",87,41.8737614420743,41.8737614420743,1,1,"PGA Tour"
64,"Thomas Pieters",-0.617672029693702,"13944",247,52.8747210718146,52.8747210718146,1,1,"BEL","European Tour",88,42.696444521396,42.696444521396,1,1,"European Tour"
65,"Michael Thompson",-0.615292657552277,"12946",204,46.5925158519973,52.1410658078807,0.89358579710803,1,"USA","PGA Tour",86,37.5121070476073,42.8710768333761,0.874998013075409,1,"PGA Tour"
66,"Siwoo Kim",-0.583499597488386,"14609",284,62.2802087304866,62.3637825485136,0.99865989818751,1,"KOR","PGA Tour",102,47.97276435756,47.97276435756,1,1,"PGA Tour"
67,"Scott Piercy",-0.56668455835118,"7899",243,57.746488983318,57.746488983318,1,1,"USA","PGA Tour",92,46.0882499383354,46.0882499383354,1,1,"PGA Tour"
68,"Sungjae Im",-0.553609275833133,"17488",325,39.8601222437156,78.2529607322621,0.509375260318835,1,"KOR","Japan Golf Tour",130,37.8601222437156,63.3597324963415,0.597542330941843,1,"Web.com Tour"
69,"Kevin Chappell",-0.543422865731866,"13305",244,32.43825646948,32.43825646948,1,1,"USA","PGA Tour",58,21.1076503421357,21.1076503421357,1,0,"PGA Tour"
70,"J.B. Holmes",-0.525615785983984,"7959",244,47.8244236285496,47.8244236285496,1,1,"USA","PGA Tour",79,35.9254634991196,35.9254634991196,1,1,"PGA Tour"
71,"Shane Lowry",-0.519709049976619,"13900",255,55.899467835851,55.899467835851,1,1,"IRL","European Tour",91,43.0196824242666,43.0196824242666,1,1,"European Tour"
72,"Graham Delaet",-0.480934014745183,"10252",119,5.03092838095705,5.03092838095705,1,1,"CAN","PGA Tour",0,0,0,NA,0,NA
73,"Victor Dubuisson",-0.479569940129051,"10198",96,16.4248764270775,16.4777996467238,0.996788210757446,1,"FRA","European Tour",16,12.0194517888723,12.0194517888723,1,0,"European Tour"
74,"Beau Hossler",-0.444432019212733,"15470",219,55.5474550150841,59.2378983857227,0.937701311639913,1,"USA","PGA Tour",100,46.3055478676064,46.3055478676064,1,1,"PGA Tour"
75,"Keith Mitchell",-0.435578930733924,"17365",274,56.6464046303402,62.1853973163275,0.910927759168102,1,"USA","PGA Tour",102,47.8533020975798,47.8533020975798,1,1,"PGA Tour"
76,"Andrew Putnam",-0.432625654694867,"14704",272,47.0697240309587,54.9493885387401,0.856601416006182,1,"USA","Web.com Tour",92,40.2729645430511,42.6562687184863,0.944127692200084,1,"PGA Tour"
77,"Brian Gay",-0.43191521297421,"5951",255,67.0032599184348,67.1547023049392,0.997744872938059,1,"USA","PGA Tour",108,53.1548028876863,53.1548028876863,1,1,"PGA Tour"
78,"Dylan Frittelli",-0.427049674360307,"11955",329,55.2685768523579,64.4329443869868,0.857768915857899,1,"RSA","European Tour",101,43.0427806020678,50.080959496201,0.859463976630338,1,"PGA Tour"
79,"JT Poston",-0.426440689528493,"21554",279,58.3762565668249,60.9056123837046,0.958470890975617,1,"USA","PGA Tour",94,46.813601275791,47.6858627771807,0.981708174066905,1,"PGA Tour"
80,"Cameron Champ",-0.418768452835018,"23542",132,31.1693091916467,53.5178051171684,0.582410080596666,1,"USA","Web.com Tour",106,29.8704962831364,49.809828158032,0.59969081178851,1,"Web.com Tour"
81,"Russell Henley",-0.413953623010885,"14578",254,51.0400710533074,51.0400710533074,1,1,"USA","PGA Tour",78,38.6978056975111,38.6978056975111,1,1,"PGA Tour"
82,"Denny McCarthy",-0.407471708456185,"19870",261,40.018542831955,53.1846963792572,0.752444698500954,1,"USA","Web.com Tour",87,32.7239094995135,39.7620883936467,0.822992725521485,1,"PGA Tour"
83,"Eddie Pepperell",-0.403895285054737,"15113",213,49.0124158239796,49.1858520607029,0.996473859261211,1,"ENG","European Tour",72,35.9038611532916,35.9038611532916,1,1,"European Tour"
84,"Pat Perez",-0.403335488760205,"6762",203,45.9909704669786,46.6341971430649,0.986206974377344,1,"USA","PGA Tour",73,35.9649983298353,35.9649983298353,1,1,"PGA Tour"
85,"Mike Lorenzo-Vera",-0.389811258526121,"9675",234,49.9620453374215,49.9620453374215,1,1,"FRA","European Tour",81,40.3544475642964,40.3544475642964,1,1,"European Tour"
86,"Fabrizio Zanotti",-0.375685989147028,"9842",231,43.0195912967903,43.34870214753,0.992407826891342,1,"PAR","European Tour",62,32.8827255689793,32.8827255689793,1,0,"European Tour"
87,"Steve Stricker",-0.372328304135557,"4818",133,24.3008408803688,24.3008408803688,1,1,"USA","PGA Tour",40,19.0447629798841,19.0447629798841,1,0,"PGA Tour"
88,"Talor Gooch",-0.371594710331792,"18580",229,36.3453625065909,47.5364050462972,0.764579535856634,1,"USA","PGA Tour",69,27.8447593498259,34.0305478336218,0.818228360176898,1,"PGA Tour"
89,"C.T. Pan",-0.355777892440736,"15475",300,59.8656544897458,60.8188451088555,0.984327380478803,1,"TPE","PGA Tour",99,46.1011239311086,46.1011239311086,1,1,"PGA Tour"
90,"Ryan Palmer",-0.354248962034678,"7820",204,44.382748620045,44.382748620045,1,1,"USA","PGA Tour",73,35.506319269539,35.506319269539,1,1,"PGA Tour"
91,"Shugo Imahira",-0.352894622866805,"13485",282,8.31989528312423,53.7540188321921,0.154777176923219,0,"JPN","Japan Golf Tour",91,7.46956994759199,42.8686587241611,0.174243145689605,0,"Japan Golf Tour"
92,"Tyler McCumber",-0.339670962740304,"17584",175,2.83131931371587,41.0719199623426,0.0689356454802163,0,"USA","PGA Tour Canada",74,2.83131931371587,35.3699350403587,0.0800487563939602,0,"PGA Tour Canada"
93,"Alexander Bjork",-0.339624261256731,"14775",286,51.4322066577419,52.5950339685012,0.977890929560846,1,"SWE","European Tour",83,40.1664883053858,40.1664883053858,1,1,"European Tour"
